Optical Power Monitor 3.1.3778.562

Power Meter,PM100USB
414.817,2.0341E-05
417.818,2.0392E-05
420.814,2.0365E-05
423.819,2.0325E-05
426.816,2.0377E-05
430.161,2.0372E-05
433.496,2.0319E-05
436.820,2.0376E-05
439.812,2.0382E-05
442.820,2.0324E-05
445.792,2.0351E-05
448.811,2.0386E-05
451.813,2.0339E-05
454.808,2.0335E-05
457.791,2.0386E-05
460.810,2.0359E-05
463.808,2.0321E-05
466.847,2.037E-05
470.123,2.037E-05
473.151,2.0321E-05
476.132,2.0355E-05
479.124,2.0381E-05
482.467,2.0324E-05
485.487,2.0346E-05
489.922,2.0383E-05
493.189,2.0314E-05
496.159,2.0356E-05
499.135,2.0381E-05
502.133,2.0329E-05
505.131,2.0339E-05
508.109,2.0388E-05
511.168,2.0355E-05
514.139,2.033E-05
517.133,2.0383E-05
520.110,2.0378E-05
523.128,2.0327E-05
526.183,2.0366E-05
529.468,2.0387E-05
532.457,2.0335E-05
535.464,2.0354E-05
538.490,2.0394E-05
541.785,2.0349E-05
544.818,2.0343E-05
547.783,2.0399E-05
550.800,2.0372E-05
553.774,2.0338E-05
556.787,2.0383E-05
559.779,2.0397E-05
562.784,2.0344E-05
565.787,2.037E-05
568.792,2.0409E-05
571.769,2.0356E-05
574.790,2.0355E-05
577.825,2.0409E-05
580.791,2.0377E-05
583.795,2.0343E-05
586.764,2.0391E-05
589.792,2.0397E-05
592.783,2.0343E-05
595.838,2.037E-05
598.788,2.0401E-05
601.806,2.0346E-05
604.787,2.0341E-05
607.792,2.0393E-05
610.741,2.0359E-05
613.739,2.0325E-05
616.775,2.037E-05
619.795,2.037E-05
622.784,2.0318E-05
625.770,2.0341E-05
628.783,2.0377E-05
631.781,2.0325E-05
634.799,2.0321E-05
637.786,2.0372E-05
640.788,2.0343E-05
643.819,2.0308E-05
647.097,2.0362E-05
650.110,2.0361E-05
653.103,2.0312E-05
656.096,2.0349E-05
659.128,2.0374E-05
662.134,2.0324E-05
665.097,2.0328E-05
668.127,2.0375E-05
671.078,2.0345E-05
674.112,2.0317E-05
677.104,2.0377E-05
680.100,2.0366E-05
683.079,2.0319E-05
686.101,2.0358E-05
689.099,2.0386E-05
692.135,2.0338E-05
695.104,2.0341E-05
698.110,2.0394E-05
701.102,2.0356E-05
704.106,2.0329E-05
707.100,2.0383E-05
710.111,2.0382E-05
713.076,2.0328E-05
716.104,2.0366E-05
719.103,2.0393E-05
722.111,2.034E-05
725.055,2.0349E-05
728.104,2.0394E-05
731.447,2.0354E-05
734.442,2.0335E-05
737.443,2.0388E-05
740.442,2.0376E-05
743.448,2.033E-05
746.453,2.0375E-05
749.440,2.0394E-05
752.438,2.0338E-05
755.440,2.0354E-05
758.420,2.0394E-05
761.483,2.0349E-05
764.715,2.0338E-05
767.732,2.0392E-05
770.751,2.0366E-05
773.755,2.0327E-05
776.725,2.0376E-05
780.095,2.0377E-05
783.074,2.0329E-05
786.077,2.0362E-05
789.095,2.039E-05
792.097,2.0339E-05
795.139,2.0339E-05
798.097,2.0392E-05
801.077,2.0355E-05
804.069,2.0327E-05
807.092,2.0377E-05
810.070,2.0377E-05
813.127,2.0328E-05
816.025,2.0361E-05
819.090,2.0388E-05
822.070,2.0339E-05
825.064,2.0343E-05
828.073,2.0392E-05
831.095,2.036E-05
834.076,2.0328E-05
837.099,2.0382E-05
840.068,2.0374E-05
843.083,2.0325E-05
846.068,2.0359E-05
849.072,2.0386E-05
852.069,2.0338E-05
855.069,2.0345E-05
858.054,2.039E-05
861.077,2.0354E-05
864.069,2.0327E-05
867.066,2.0377E-05
870.067,2.0375E-05
873.068,2.0327E-05
876.079,2.0359E-05
879.072,2.0388E-05
882.419,2.0329E-05
885.409,2.0346E-05
888.409,2.0392E-05
891.389,2.0353E-05
894.416,2.0332E-05
897.392,2.0382E-05
900.500,2.0369E-05
903.412,2.0327E-05
906.415,2.0374E-05
909.409,2.0387E-05
912.415,2.0335E-05
915.417,2.035E-05
918.421,2.0397E-05
921.414,2.0358E-05
924.448,2.0341E-05
928.074,2.0401E-05
931.074,2.0367E-05
934.025,2.0341E-05
937.044,2.0393E-05
940.071,2.039E-05
943.072,2.034E-05
946.027,2.0377E-05
949.073,2.0402E-05
952.069,2.0354E-05
955.068,2.0353E-05
958.046,2.0403E-05
961.072,2.0362E-05
964.069,2.0333E-05
967.073,2.0381E-05
970.051,2.0376E-05
973.026,2.0319E-05
976.080,2.0353E-05
979.066,2.0381E-05
982.107,2.0325E-05
985.367,2.0333E-05
988.384,2.0378E-05
991.363,2.0333E-05
994.389,2.0316E-05
997.382,2.0365E-05
1000.708,2.0344E-05
1003.708,2.0311E-05
1006.731,2.0355E-05
1009.717,2.0364E-05
1012.725,2.0309E-05
1015.727,2.0335E-05
1018.703,2.0375E-05
1021.730,2.0325E-05
1024.709,2.0319E-05
1027.708,2.0371E-05
1030.735,2.035E-05
1033.761,2.0312E-05
1036.691,2.0364E-05
1039.713,2.0366E-05
1042.711,2.0316E-05
1045.738,2.0341E-05
1048.708,2.0383E-05
1051.761,2.0334E-05
1054.711,2.0328E-05
1057.751,2.0383E-05
1061.386,2.0349E-05
1064.404,2.0332E-05
1067.395,2.0381E-05
1070.425,2.0371E-05
1073.693,2.0329E-05
1076.688,2.0377E-05
1079.705,2.0388E-05
1083.043,2.0329E-05
1086.026,2.0362E-05
1089.046,2.039E-05
1092.050,2.0343E-05
1095.044,2.0346E-05
1098.056,2.0391E-05
1101.047,2.036E-05
1104.051,2.0333E-05
1107.051,2.0382E-05
1110.366,2.0376E-05
1113.361,2.033E-05
1116.385,2.0366E-05
1119.383,2.039E-05
1122.402,2.0333E-05
1125.684,2.0351E-05
1128.680,2.0391E-05
1131.713,2.0344E-05
1134.713,2.0333E-05
1137.695,2.0385E-05
1141.050,2.0354E-05
1144.715,2.0328E-05
1147.712,2.0382E-05
1150.704,2.0358E-05
1153.685,2.0321E-05
1156.701,2.0364E-05
1159.680,2.0374E-05
1162.752,2.0319E-05
1165.707,2.0344E-05
1168.681,2.0381E-05
1171.704,2.0338E-05
1174.682,2.0325E-05
1177.687,2.0375E-05
1180.716,2.035E-05
1183.975,2.0318E-05
1187.016,2.0366E-05
1190.015,2.0366E-05
1193.018,2.0316E-05
1196.016,2.0351E-05
1198.995,2.0376E-05
1202.026,2.033E-05
1205.016,2.0328E-05
1207.995,2.0381E-05
1211.012,2.0346E-05
1214.016,2.0318E-05
1217.016,2.0369E-05
1220.012,2.0366E-05
1223.028,2.0317E-05
1226.028,2.0351E-05
1229.035,2.0376E-05
1232.022,2.033E-05
1235.342,2.0334E-05
1238.368,2.0383E-05
1241.340,2.034E-05
1244.363,2.0321E-05
1247.340,2.037E-05
1250.355,2.0361E-05
1253.362,2.0319E-05
1256.359,2.0354E-05
1259.360,2.0378E-05
1262.341,2.0328E-05
1265.727,2.0348E-05
1268.683,2.0387E-05
1271.659,2.0343E-05
1274.667,2.0333E-05
1278.024,2.039E-05
1281.025,2.0362E-05
1284.023,2.0335E-05
1287.095,2.0383E-05
1290.030,2.0386E-05
1293.019,2.034E-05
1296.015,2.0365E-05
1299.005,2.0403E-05
1302.027,2.035E-05
1305.018,2.0355E-05
1307.999,2.0404E-05
1311.019,2.0375E-05
1314.006,2.0344E-05
1317.016,2.0388E-05
1320.486,2.0386E-05
1323.683,2.0338E-05
1327.018,2.0388E-05
1330.003,2.0391E-05
1332.997,2.0338E-05
1335.999,2.0367E-05
1339.024,2.0396E-05
1341.993,2.0341E-05
1344.991,2.034E-05
1348.019,2.0387E-05
1351.000,2.0351E-05
1353.999,2.0321E-05
1356.998,2.037E-05
1360.314,2.0358E-05
1363.327,2.0309E-05
1366.329,2.035E-05
1369.326,2.0371E-05
1372.306,2.0318E-05
1375.332,2.0328E-05
1378.337,2.0372E-05
1381.673,2.0323E-05
1384.652,2.0312E-05
1387.651,2.037E-05
1390.654,2.0348E-05
1393.637,2.0307E-05
1396.654,2.0356E-05
1399.652,2.0367E-05
1402.668,2.0313E-05
1405.651,2.0338E-05
1408.675,2.0378E-05
1411.989,2.0324E-05
1414.990,2.0328E-05
1417.994,2.0377E-05
1420.990,2.035E-05
1423.988,2.0317E-05
1427.050,2.0369E-05
1429.993,2.0369E-05
1432.989,2.0316E-05
1435.993,2.0353E-05
1438.986,2.0382E-05
1442.040,2.0333E-05
1444.995,2.0337E-05
1447.998,2.0385E-05
1450.995,2.0354E-05
1453.996,2.0322E-05
1456.996,2.0375E-05
1460.020,2.0377E-05
1463.338,2.0328E-05
1466.318,2.0367E-05
1469.336,2.0387E-05
1472.307,2.0334E-05
1475.339,2.0346E-05
1478.367,2.0393E-05
1481.341,2.0351E-05
1484.309,2.0328E-05
1487.339,2.0382E-05
1490.312,2.0374E-05
1493.337,2.0329E-05
1496.309,2.0365E-05
1499.310,2.0383E-05
1502.325,2.0332E-05
1505.310,2.0345E-05
1508.386,2.0391E-05
1511.316,2.0351E-05
1514.328,2.0328E-05
1517.290,2.0382E-05
1520.582,2.0367E-05
1523.631,2.0323E-05
1526.649,2.0375E-05
1529.634,2.0386E-05
1532.636,2.0329E-05
1535.653,2.0355E-05
1538.648,2.039E-05
1541.629,2.0346E-05
1544.629,2.0334E-05
1547.629,2.039E-05
1550.655,2.0364E-05
1553.635,2.0327E-05
1556.627,2.0371E-05
1559.628,2.0382E-05
1562.687,2.0337E-05
1565.633,2.0353E-05
1568.633,2.0391E-05
1571.635,2.0346E-05
1574.633,2.0332E-05
1577.608,2.0387E-05
1580.925,2.0359E-05
1583.950,2.0323E-05
1586.946,2.0375E-05
1589.968,2.0376E-05
1592.958,2.0321E-05
1596.036,2.0355E-05
1599.278,2.0381E-05
1602.335,2.0324E-05
1605.287,2.0333E-05
1608.335,2.0381E-05
1611.316,2.0345E-05
1614.381,2.0322E-05
1617.694,2.038E-05
1620.986,2.0359E-05
1623.985,2.0323E-05
1627.034,2.0375E-05
1630.334,2.0375E-05
1633.281,2.0325E-05
1636.286,2.0361E-05
1639.315,2.0383E-05
1642.325,2.033E-05
1645.946,2.0353E-05
1648.944,2.0383E-05
1651.974,2.0333E-05
1654.979,2.0333E-05
1657.966,2.0382E-05
1661.279,2.0348E-05
1664.278,2.0325E-05
1667.280,2.0376E-05
1670.280,2.0367E-05
1673.305,2.0317E-05
1676.371,2.0354E-05
1679.607,2.0374E-05
1682.666,2.0317E-05
1685.637,2.034E-05
1688.637,2.0378E-05
1691.628,2.0334E-05
1694.950,2.0323E-05
1697.942,2.0374E-05
1700.940,2.0339E-05
1703.947,2.0308E-05
1706.898,2.0358E-05
1709.964,2.0356E-05
1712.898,2.0306E-05
1715.895,2.033E-05
1718.956,2.0364E-05
1721.977,2.0314E-05
1725.270,2.0322E-05
1728.235,2.0366E-05
1731.299,2.0329E-05
1734.301,2.0303E-05
1737.300,2.0358E-05
1740.351,2.0351E-05
1743.265,2.0303E-05
1746.269,2.0341E-05
1749.649,2.0361E-05
1752.634,2.0312E-05
1755.650,2.033E-05
1758.638,2.0375E-05
1761.641,2.0332E-05
1764.659,2.0317E-05
1767.636,2.037E-05
1770.641,2.0353E-05
1773.631,2.0313E-05
1776.628,2.0356E-05
1779.630,2.0375E-05
1782.628,2.0321E-05
1785.587,2.0343E-05
1789.278,2.0378E-05
1792.275,2.0328E-05
1795.281,2.0335E-05
1798.281,2.0383E-05
1801.279,2.0348E-05
1804.603,2.0332E-05
1807.604,2.0382E-05
1810.626,2.0369E-05
1813.631,2.0325E-05
1816.621,2.0366E-05
1820.250,2.0371E-05
1823.279,2.0322E-05
1826.261,2.036E-05
1829.278,2.0383E-05
1832.255,2.0332E-05
1835.284,2.0338E-05
1838.265,2.0385E-05
1841.239,2.0345E-05
1844.252,2.0322E-05
1847.214,2.0372E-05
1850.261,2.0362E-05
1853.281,2.0316E-05
1856.254,2.0354E-05
1859.258,2.0381E-05
1862.256,2.0325E-05
1865.255,2.0337E-05
1868.275,2.0385E-05
1871.252,2.0349E-05
1874.241,2.0321E-05
1877.256,2.0371E-05
1880.254,2.0366E-05
1883.248,2.0317E-05
1886.289,2.0353E-05
1889.252,2.0381E-05
1892.253,2.0327E-05
1895.234,2.0334E-05
1898.254,2.0386E-05
1901.252,2.0348E-05
1904.249,2.0323E-05
1907.250,2.0374E-05
1910.249,2.037E-05
1913.258,2.0319E-05
1916.256,2.0355E-05
1919.248,2.038E-05
1922.255,2.0327E-05
1925.253,2.0335E-05
1928.254,2.0385E-05
1931.252,2.0348E-05
1934.254,2.0321E-05
1937.252,2.0371E-05
1940.252,2.0369E-05
1943.258,2.0317E-05
1946.234,2.0354E-05
1949.256,2.0382E-05
1952.314,2.033E-05
1955.630,2.0343E-05
1958.635,2.0387E-05
1961.631,2.0344E-05
1964.633,2.0322E-05
1967.635,2.0378E-05
1970.632,2.0364E-05
1973.634,2.0319E-05
1976.657,2.0362E-05
1979.922,2.0372E-05
1982.920,2.0321E-05
1985.938,2.0344E-05
1988.917,2.0386E-05
1991.920,2.0337E-05
1994.927,2.0329E-05
1997.929,2.0386E-05
2000.860,2.0356E-05
2003.942,2.0324E-05
2006.931,2.0374E-05
2009.926,2.0376E-05
2012.893,2.033E-05
2015.918,2.0353E-05
2018.889,2.0388E-05
2021.917,2.0335E-05
2024.893,2.0334E-05
2027.920,2.0387E-05
2030.893,2.0361E-05
2033.896,2.0327E-05
2036.893,2.0374E-05
2039.916,2.0382E-05
2042.888,2.0329E-05
2045.889,2.0355E-05
2048.896,2.0391E-05
2051.891,2.0345E-05
2054.848,2.0334E-05
2057.857,2.0385E-05
2060.908,2.0355E-05
2063.866,2.0314E-05
2066.921,2.0362E-05
2069.877,2.0367E-05
2072.890,2.0314E-05
2075.890,2.034E-05
2078.892,2.0372E-05
2081.897,2.0325E-05
2084.873,2.0321E-05
2087.892,2.0372E-05
2090.867,2.0346E-05
2093.890,2.0309E-05
2096.894,2.0355E-05
2099.893,2.0364E-05
2102.894,2.0309E-05
2105.898,2.0334E-05
2108.895,2.0372E-05
2111.892,2.0324E-05
2114.890,2.0319E-05
2117.898,2.0371E-05
2120.889,2.0349E-05
2123.891,2.0311E-05
2126.893,2.0364E-05
2129.897,2.0371E-05
2132.890,2.0319E-05
2135.900,2.0345E-05
2138.888,2.038E-05
2141.889,2.0334E-05
2144.892,2.0328E-05
2147.893,2.0376E-05
2150.890,2.0356E-05
2153.897,2.0317E-05
2156.895,2.0367E-05
2159.891,2.0371E-05
2162.889,2.0318E-05
2165.866,2.0344E-05
2168.889,2.0381E-05
2171.889,2.0334E-05
2174.871,2.0325E-05
2177.896,2.038E-05
2180.890,2.0353E-05
2183.860,2.0319E-05
2186.889,2.0366E-05
2189.889,2.0377E-05
2192.863,2.0321E-05
2195.892,2.0349E-05
2198.867,2.0386E-05
2201.870,2.0338E-05
2204.895,2.0332E-05
2207.883,2.0381E-05
2210.869,2.0356E-05
2213.881,2.0318E-05
2216.871,2.0369E-05
2219.864,2.6153E-05
2222.862,3.2801E-05
2225.880,3.8066E-05
2228.875,4.1336E-05
2231.874,3.6669E-05
2234.872,3.3271E-05
2237.874,3.0704E-05
2240.850,2.8646E-05
2244.215,3.0402E-05
2247.212,3.6916E-05
2250.245,4.1883E-05
2253.204,4.5528E-05
2256.160,4.5415E-05
2259.210,4.0008E-05
2262.205,3.5931E-05
2265.203,3.2834E-05
2268.205,3.0446E-05
2271.208,3.2809E-05
2274.184,3.8858E-05
2277.545,4.3937E-05
2280.863,4.7794E-05
2283.864,4.4603E-05
2286.874,3.9476E-05
2289.868,3.5597E-05
2292.866,3.2557E-05
2295.859,3.4477E-05
2298.863,4.0228E-05
2301.865,4.4625E-05
2304.862,4.8075E-05
2307.862,4.6865E-05
2310.865,4.1122E-05
2313.878,3.6827E-05
2316.862,3.3592E-05
2319.863,3.1036E-05
2322.867,3.4078E-05
2325.863,3.9864E-05
2328.863,4.4319E-05
2331.837,4.7821E-05
2334.848,4.5828E-05
2337.867,4.0397E-05
2340.840,3.6279E-05
2344.205,3.2793E-05
2347.180,3.4501E-05
2350.206,4.0262E-05
2353.201,4.467E-05
2356.179,4.8135E-05
2359.175,4.7161E-05
2362.182,4.131E-05
2365.180,3.6997E-05
2368.190,3.3731E-05
2371.182,3.1102E-05
2374.154,3.3946E-05
2377.185,3.9777E-05
2380.184,4.4259E-05
2383.189,4.7787E-05
2386.185,4.6041E-05
2389.191,4.0536E-05
2392.177,3.6361E-05
2395.180,3.3186E-05
2398.179,3.0727E-05
2401.183,3.4428E-05
2404.184,4.0141E-05
2407.185,4.4542E-05
2410.186,4.8011E-05
2413.184,4.5382E-05
2416.189,4.0045E-05
2419.181,3.6049E-05
2422.186,3.2899E-05
2425.182,3.4204E-05
2428.178,4.0049E-05
2431.178,4.4514E-05
2434.184,4.8021E-05
2437.181,4.7449E-05
2440.177,4.155E-05
2443.184,3.714E-05
2446.195,3.3815E-05
2449.491,3.0954E-05
2452.487,3.441E-05
2455.489,4.0137E-05
2458.497,4.4545E-05
2461.492,4.8023E-05
2464.489,4.5623E-05
2467.489,4.0238E-05
2470.494,3.6153E-05
2473.491,3.2982E-05
2476.493,3.4059E-05
2479.490,3.9949E-05
2482.495,4.4437E-05
2485.489,4.796E-05
2488.492,4.764E-05
2491.491,4.1657E-05
2494.490,3.7237E-05
2497.491,3.3898E-05
2500.486,3.1246E-05
2503.489,3.3516E-05
2506.503,3.9466E-05
2509.493,4.4024E-05
2512.493,4.7612E-05
2515.489,4.6471E-05
2518.494,4.0851E-05
2521.490,3.6603E-05
2524.514,3.3344E-05
2527.490,3.085E-05
2530.494,3.3986E-05
2533.491,3.9811E-05
2536.492,4.4289E-05
2539.496,4.7826E-05
2542.489,4.5754E-05
2545.491,4.0296E-05
2548.487,3.6243E-05
2551.489,3.3057E-05
2554.498,3.3741E-05
2557.475,3.972E-05
2560.813,4.4697E-05
2563.811,4.8174E-05
2566.810,4.7096E-05
2569.815,4.1308E-05
2572.788,3.6948E-05
2575.787,3.3651E-05
2578.789,3.1087E-05
2581.820,3.3976E-05
2584.787,3.9817E-05
2587.788,4.43E-05
2590.798,4.7835E-05
2594.165,4.5267E-05
2597.161,3.9972E-05
2600.151,3.5963E-05
2603.154,3.2828E-05
2606.151,3.042E-05
2609.158,3.5118E-05
2612.152,4.0673E-05
2615.150,4.4968E-05
2618.160,4.8368E-05
2621.149,4.4713E-05
2624.127,3.9499E-05
2627.489,3.5262E-05
2630.463,3.2309E-05
2633.466,3.0062E-05
2636.491,3.6348E-05
2639.463,4.1608E-05
2642.470,4.5703E-05
2645.462,4.8953E-05
2648.466,4.3547E-05
2651.466,3.8629E-05
2654.440,3.4905E-05
2657.439,3.207E-05
2660.791,3.0887E-05
2663.809,3.7544E-05
2666.807,4.2535E-05
2669.783,4.6435E-05
2672.781,4.8765E-05
2675.807,4.2441E-05
2678.780,3.7856E-05
2681.784,3.4295E-05
2684.809,3.163E-05
2687.782,3.7431E-05
2690.787,4.2499E-05
2694.121,4.6822E-05
2697.120,4.986E-05
2700.225,4.3538E-05
2703.122,3.8627E-05
2706.128,3.4954E-05
2709.121,3.2102E-05
2712.120,3.0919E-05
2715.120,3.7588E-05
2718.131,4.2579E-05
2721.128,4.6473E-05
2724.104,4.8966E-05
2727.454,4.203E-05
2730.477,3.7513E-05
2733.452,3.4031E-05
2736.466,3.1372E-05
2739.469,3.2288E-05
2742.465,3.8559E-05
2745.465,4.3322E-05
2748.467,4.7061E-05
2751.466,4.7449E-05
2754.472,4.1486E-05
2757.439,3.7143E-05
2760.787,3.3449E-05
2763.782,3.2812E-05
2766.784,3.9048E-05
2769.790,4.3748E-05
2772.787,4.7429E-05
2775.784,4.8913E-05
2778.784,4.2618E-05
2781.791,3.7947E-05
2784.786,3.4401E-05
2787.784,3.1681E-05
2790.762,3.2339E-05
2794.130,3.9201E-05
2797.125,4.3834E-05
2800.128,4.7474E-05
2803.122,4.6868E-05
2806.125,4.112E-05
2809.129,3.686E-05
2812.106,3.3528E-05
2815.125,3.2676E-05
2818.099,3.8951E-05
2821.128,4.3678E-05
2824.070,4.7376E-05
2828.004,4.8196E-05
2831.137,4.094E-05
2834.115,3.6677E-05
2837.142,3.3456E-05
2840.139,3.0896E-05
2843.151,3.4423E-05
2846.145,4.0166E-05
2849.142,4.4581E-05
2852.134,4.8068E-05
2855.112,4.5591E-05
2858.105,4.0204E-05
2861.118,3.6111E-05
2864.129,3.2949E-05
2867.083,3.0519E-05
2870.078,3.4922E-05
2873.123,4.0535E-05
2876.096,4.4868E-05
2879.094,4.8295E-05
2882.440,4.421E-05
2885.433,3.9149E-05
2888.433,3.5362E-05
2891.423,3.2363E-05
2894.414,3.5441E-05
2897.447,4.0995E-05
2900.426,4.5266E-05
2903.416,4.8636E-05
2906.447,4.6189E-05
2909.433,4.0648E-05
2912.429,3.6444E-05
2915.432,3.3243E-05
2918.408,3.0764E-05
2921.446,3.4951E-05
2924.412,4.0562E-05
2927.419,4.4895E-05
2930.422,4.8323E-05
2933.419,4.509E-05
2936.435,3.9827E-05
2939.437,3.5867E-05
2942.444,3.2746E-05
2945.438,3.4572E-05
2948.414,4.0345E-05
2951.407,4.4763E-05
2954.430,4.8239E-05
2957.451,4.7166E-05
2960.407,4.1337E-05
2963.433,3.6967E-05
2966.434,3.3674E-05
2969.416,3.1089E-05
2972.410,3.4059E-05
2975.412,3.9888E-05
2978.412,4.4373E-05
2981.406,4.7907E-05
2984.407,4.6031E-05
2987.411,4.0525E-05
2990.435,3.6377E-05
2993.410,3.3147E-05
2996.408,3.0668E-05
2999.407,3.4516E-05
3002.441,4.023E-05
3005.409,4.4633E-05
3008.406,4.8112E-05
3011.408,4.533E-05
3014.410,3.9949E-05
3017.407,3.5972E-05
3020.392,3.287E-05
3023.416,3.427E-05
3026.414,4.0122E-05
3029.407,4.4593E-05
3032.407,4.81E-05
3035.410,4.7355E-05
3038.407,4.1513E-05
3041.429,3.7108E-05
3044.408,3.3744E-05
3047.407,3.1156E-05
3050.414,3.3742E-05
3053.410,3.9653E-05
3056.406,4.4188E-05
3059.408,4.7763E-05
3062.408,4.6282E-05
3065.411,4.0672E-05
3068.417,3.6525E-05
3071.408,3.3276E-05
3074.415,3.3356E-05
3077.418,3.9445E-05
3080.414,4.4069E-05
3083.411,4.7687E-05
3086.411,4.8394E-05
3089.417,4.2234E-05
3092.413,3.7647E-05
3095.412,3.4177E-05
3098.418,3.1498E-05
3101.388,3.2856E-05
3104.413,3.8998E-05
3107.386,4.3682E-05
3110.387,4.736E-05
3113.412,4.7136E-05
3116.387,4.1316E-05
3119.409,3.6996E-05
3122.733,3.3303E-05
3125.736,3.0776E-05
3128.735,3.4034E-05
3131.734,3.9866E-05
3134.733,4.4353E-05
3137.737,4.7888E-05
3140.731,4.5787E-05
3143.730,4.0273E-05
3146.766,3.6216E-05
3149.738,3.307E-05
3152.731,3.3827E-05
3155.732,3.9795E-05
3158.744,4.4336E-05
3161.711,4.7904E-05
3164.733,4.7854E-05
3167.738,4.1872E-05
3170.732,3.741E-05
3173.735,3.396E-05
3176.734,3.132E-05
3179.735,3.3359E-05
3182.733,3.9377E-05
3185.737,4.3975E-05
3188.706,4.7592E-05
3191.706,4.668E-05
3194.732,4.0945E-05
3197.703,3.6737E-05
3200.735,3.3454E-05
3203.708,3.2923E-05
3206.708,3.9141E-05
3209.712,4.3832E-05
3212.708,4.7502E-05
3215.710,4.8834E-05
3218.731,4.2554E-05
3221.707,3.7889E-05
3224.712,3.4348E-05
3227.709,3.1635E-05
3230.733,3.2331E-05
3233.716,3.8616E-05
3236.706,4.338E-05
3239.706,4.7123E-05
3242.711,4.765E-05
3245.703,4.1662E-05
3248.705,3.7269E-05
3251.708,3.3842E-05
3254.708,3.1172E-05
3257.737,3.2839E-05
3260.685,3.8972E-05
3263.703,4.3661E-05
3266.701,4.7342E-05
3269.705,4.6951E-05
3272.705,4.1109E-05
3275.704,3.6826E-05
3278.706,3.356E-05
3281.708,3.2591E-05
3284.703,3.8902E-05
3287.701,4.3652E-05
3290.711,4.736E-05
3293.703,4.9122E-05
3296.700,4.2749E-05
