Optical Power Monitor 3.1.3778.562

Power Meter,PM100USB
Power Meter SN,1908005
Sensor,S130VC
Sensor SN,200710110
Sensor Type,Photodiode
Wavelength,640 nm
Range,Auto

Start of Measurement,11/11/2021 12:31:42
Elapsed Time,00:03:04:999
Samples,61381

--Statistics--
Minimum [W],1.9326E-05
Maximum [W],0.00052581
Mean [W],0.00016518
Standard Deviation [W],0.00015673
Ratio,27.207 : 1

--Graph Data--
Time (ms),Power (W)
53718.363,0.00046396
53721.364,0.00049307
53724.359,0.00048003
53727.367,0.00038149
53730.364,0.00030993
53733.365,0.00025508
53736.362,0.00021178
53739.365,0.00017694
53742.367,0.00014872
53745.363,0.00012577
53748.392,0.00010715
53751.369,9.1959E-05
53754.366,7.9435E-05
53757.362,6.909E-05
53760.364,6.0604E-05
53763.363,5.3568E-05
53766.370,4.772E-05
53769.367,4.2938E-05
53772.370,3.9048E-05
53775.377,3.5765E-05
53778.374,3.309E-05
53781.375,3.0983E-05
53784.371,2.9125E-05
53787.371,2.7601E-05
53790.375,2.6425E-05
53793.352,2.5433E-05
53796.371,2.4603E-05
53799.354,2.4034E-05
53802.375,0.00012528
53805.349,0.00022103
53808.348,0.00029597
53811.349,0.0003558
53814.347,0.00040438
53817.347,0.00044421
53820.327,0.00047688
53823.371,0.00050375
53826.342,0.00052007
53829.340,0.00040976
53832.347,0.00033153
53835.689,0.00026635
53838.679,0.00022096
53841.670,0.00018453
53844.669,0.00015492
53847.677,0.00013087
53850.698,0.00011143
53853.671,9.5465E-05
53856.671,8.2296E-05
53859.669,7.1531E-05
53862.669,6.2636E-05
53865.684,5.524E-05
53868.670,4.9157E-05
53871.675,4.4128E-05
53874.670,3.999E-05
53877.672,3.6546E-05
53880.669,3.3783E-05
53883.672,3.1504E-05
53886.670,2.9559E-05
53889.668,2.8035E-05
53892.669,2.6759E-05
53895.648,2.5669E-05
53898.643,2.4802E-05
53901.672,2.4195E-05
53904.671,0.0001083
53907.646,0.00020788
53910.671,0.0002857
53913.671,0.00034751
53916.661,0.00039764
53919.657,0.00043867
53922.647,0.0004723
53925.650,0.00049996
53928.650,0.00044296
53931.647,0.00035523
53934.675,0.0002899
53937.653,0.00023942
53940.648,0.00019924
53943.656,0.00016674
53946.654,0.0001404
53949.677,0.0001191
53952.675,0.00010171
53955.676,8.7462E-05
53958.649,7.5706E-05
53961.650,6.6105E-05
53964.650,5.8065E-05
53967.666,5.1437E-05
53970.649,4.6048E-05
53973.650,4.16E-05
53976.650,3.7834E-05
53979.651,3.4849E-05
53982.687,3.2359E-05
53985.652,3.0228E-05
53988.648,2.8593E-05
53991.656,2.7255E-05
53994.647,2.609E-05
53997.652,2.5136E-05
54000.642,2.4393E-05
54003.651,3.2569E-05
54006.648,0.00015264
54009.648,0.00024232
54012.650,0.00031282
54015.639,0.00036945
54018.657,0.00041554
54021.660,0.00045335
54024.664,0.00048442
54027.660,0.00050991
54030.659,0.00040879
54033.674,0.00033031
54036.657,0.00027082
54039.665,0.00022438
54042.656,0.00018709
54045.661,0.0001569
54048.659,0.00013244
54051.661,0.00011262
54054.658,9.6419E-05
54057.656,8.3077E-05
54060.660,7.2175E-05
54063.665,6.3131E-05
54066.659,5.5599E-05
54069.629,4.9479E-05
54072.636,4.4413E-05
54075.657,4.0163E-05
54078.659,3.6707E-05
54081.662,3.3944E-05
54084.657,3.1591E-05
54087.644,2.9646E-05
54090.631,2.8097E-05
54093.631,2.6821E-05
54096.637,2.5694E-05
54099.633,2.4888E-05
54102.626,2.4207E-05
54105.623,8.8813E-05
54108.622,0.00019307
54111.626,0.00027412
54114.600,0.0003382
54117.624,0.00039002
54120.597,0.00043246
54123.618,0.0004672
54126.619,0.00049576
54129.621,0.00051921
54132.620,0.0004415
54135.624,0.00035488
54138.621,0.00029001
54141.624,0.00023977
54144.628,0.00019969
54147.625,0.00016723
54150.622,0.00014094
54153.630,0.00011955
54156.658,0.00010208
54159.610,8.7834E-05
54162.610,7.6139E-05
54165.601,6.6365E-05
54168.627,5.8362E-05
54171.628,5.1784E-05
54174.623,4.6271E-05
54177.626,4.1737E-05
54180.639,3.8057E-05
54183.943,3.4737E-05
54186.968,3.2235E-05
54189.939,3.0178E-05
54192.945,2.8568E-05
54195.945,2.7143E-05
54198.904,2.6028E-05
54201.942,2.5124E-05
54204.945,2.438E-05
54207.945,6.9499E-05
54210.943,0.00017873
54213.942,0.00026283
54216.948,0.00032917
54219.944,0.0003827
54222.949,0.00042638
54225.943,0.00046229
54228.946,0.00049173
54231.943,0.00048566
54234.945,0.00038542
54237.939,0.00031277
54240.942,0.00025737
54243.947,0.00021361
54246.952,0.00017837
54249.942,0.00014991
54252.944,0.00012682
54255.973,0.00010799
54258.942,9.2653E-05
54261.942,8.0017E-05
54264.947,6.9549E-05
54267.944,6.0976E-05
54270.950,5.389E-05
54273.952,4.803E-05
54276.920,4.3174E-05
54279.952,3.9247E-05
54282.950,3.5939E-05
54285.953,3.3238E-05
54288.952,3.1008E-05
54291.958,2.9274E-05
54294.912,2.7713E-05
54297.948,2.6474E-05
54300.923,2.5495E-05
54303.921,2.4703E-05
54306.950,2.4058E-05
54309.947,0.00011964
54312.923,0.00021669
54315.968,0.00029259
54318.952,0.00035302
54321.921,0.00040214
54324.949,0.00044237
54327.948,0.00047536
54330.949,0.00050251
54333.950,0.00043787
54336.950,0.00035158
54339.946,0.00028719
54342.925,0.00023733
54345.925,0.00019751
54348.930,0.00016536
54352.265,0.00013679
54355.291,0.0001161
54358.260,9.9281E-05
54361.281,8.5493E-05
54364.280,7.4083E-05
54367.261,6.4717E-05
54370.259,5.6974E-05
54373.254,5.0594E-05
54376.257,4.5317E-05
54379.256,4.0956E-05
54382.256,3.7376E-05
54385.599,3.4155E-05
54388.595,3.1752E-05
54391.575,2.9869E-05
54394.597,2.8208E-05
54397.599,2.6895E-05
54400.595,2.5855E-05
54403.596,2.4963E-05
54406.601,2.4219E-05
54409.597,7.6771E-05
54412.595,0.0001841
54415.550,0.00026703
54418.916,0.00033897
54421.905,0.00039066
54424.948,0.00043294
54427.899,0.00046763
54430.929,0.00049611
54433.921,0.00051951
54436.917,0.00044009
54439.924,0.00035391
54442.933,0.00028934
54445.922,0.00023917
54448.894,0.00019921
54452.252,0.00016368
54455.263,0.00013803
54458.280,0.00011718
54461.280,0.00010025
54464.256,8.6298E-05
54467.254,7.4777E-05
54470.260,6.5324E-05
54473.256,5.7507E-05
54476.256,5.1003E-05
54479.236,4.5701E-05
54482.365,4.1315E-05
54485.570,3.7252E-05
54488.573,3.439E-05
54491.568,3.2036E-05
54494.571,3.0017E-05
54497.570,2.8332E-05
54500.571,2.7081E-05
54503.575,2.5954E-05
54506.566,2.5025E-05
54509.569,2.4306E-05
54512.571,8.5208E-05
54515.560,0.00019037
54518.569,0.00027195
54521.569,0.00033652
54524.574,0.00038864
54527.550,0.00043128
54530.569,0.00046626
54533.572,0.000495
54536.573,0.00047086
54539.570,0.00037522
54542.572,0.00030515
54545.572,0.00025132
54548.566,0.00020883
54551.560,0.0001746
54554.554,0.00014677
54557.556,0.00012424
54560.576,0.00010597
54563.570,9.0956E-05
54566.571,7.8605E-05
54569.573,6.8458E-05
54572.545,6.0084E-05
54575.550,5.3109E-05
54578.544,4.7423E-05
54581.575,4.2715E-05
54584.574,3.8825E-05
54587.569,3.5592E-05
54590.571,3.3065E-05
54593.542,3.086E-05
54596.894,2.8853E-05
54599.890,2.7478E-05
54602.892,2.6313E-05
54605.894,2.5297E-05
54608.893,2.4517E-05
54611.891,2.4926E-05
54614.899,0.00014493
54617.890,0.00023631
54620.892,0.00030808
54623.893,0.00036556
54626.887,0.00041239
54629.890,0.00045079
54632.896,0.00048224
54635.892,0.00050811
54638.870,0.00049706
54641.902,0.00039441
54644.895,0.00032003
54647.900,0.00026323
54650.867,0.00021851
54653.889,0.00018251
54656.893,0.00015327
54659.870,0.0001296
54662.899,0.00011039
54665.900,9.4598E-05
54668.865,8.1665E-05
54671.864,7.1035E-05
54674.865,6.214E-05
54677.867,5.4868E-05
54680.862,4.8897E-05
54683.897,4.3929E-05
54686.904,3.9792E-05
54689.906,3.6447E-05
54692.902,3.3709E-05
54695.875,3.1392E-05
54698.849,2.9509E-05
54701.873,2.8047E-05
54704.874,2.6722E-05
54707.849,2.5706E-05
54710.875,2.4864E-05
54713.868,2.4219E-05
54716.894,0.00011608
54719.872,0.00021386
54723.207,0.00029783
54726.206,0.00035729
54729.197,0.00040562
54732.178,0.00044524
54735.249,0.00047773
54738.198,0.00050443
54741.197,0.00042918
54744.225,0.0003452
54747.196,0.00028232
54750.199,0.00023352
54753.197,0.00019449
54756.180,0.00016287
54759.207,0.0001373
54762.224,0.00011658
54765.194,9.964E-05
54768.176,8.5802E-05
54771.197,7.4368E-05
54774.197,6.494E-05
54777.200,5.7135E-05
54780.171,5.0743E-05
54783.202,4.5428E-05
54786.199,4.1055E-05
54789.197,3.7487E-05
54792.198,3.4551E-05
54795.201,3.2086E-05
54798.195,3.0067E-05
54801.178,2.8444E-05
54804.180,2.7081E-05
54807.207,2.5904E-05
54810.177,2.5087E-05
54813.175,2.4393E-05
54816.232,5.9043E-05
54819.512,0.00018173
54822.523,0.00026515
54825.531,0.00033104
54828.528,0.00038421
54831.531,0.00042764
54834.496,0.00046329
54837.491,0.00049254
54840.529,0.00047409
54843.559,0.00037736
54846.529,0.00030665
54849.532,0.00025259
54852.515,0.00020981
54855.518,0.00017527
54858.514,0.00014735
54861.517,0.00012475
54864.546,0.00010632
54867.511,9.1241E-05
54870.514,7.8852E-05
54873.512,6.8657E-05
54876.512,6.0183E-05
54879.519,5.3283E-05
54882.521,4.7547E-05
54885.518,4.2765E-05
54888.514,3.8887E-05
54891.511,3.5703E-05
54894.518,3.3015E-05
54897.523,3.0835E-05
54900.519,2.9113E-05
54903.493,2.7614E-05
54906.518,2.6425E-05
54909.522,2.5433E-05
54912.511,2.4665E-05
54915.498,8.7227E-05
54918.519,0.00019193
54921.519,0.00027323
54924.518,0.00033746
54927.497,0.00038948
54930.496,0.00043198
54933.488,0.00046685
54936.490,0.00049546
54939.494,0.00051898
54942.496,0.00044391
54945.492,0.00035668
54948.491,0.00029144
54951.488,0.00024088
54954.482,0.00020062
54957.478,0.00016796
54960.467,0.0001415
54963.527,0.00012007
54966.524,0.00010254
54969.519,8.8168E-05
54972.512,7.6424E-05
54975.481,6.6613E-05
54978.486,5.8548E-05
54981.490,5.1932E-05
54984.492,4.6407E-05
54987.486,4.1823E-05
54990.487,3.8181E-05
54993.490,3.5096E-05
54996.488,3.2544E-05
54999.494,3.0451E-05
55002.502,2.8791E-05
55005.482,2.7341E-05
55008.471,2.6177E-05
55011.460,2.531E-05
55014.488,2.4492E-05
55017.481,5.2638E-05
55020.478,0.00016655
55023.822,0.00026162
55026.799,0.00032823
55029.801,0.00038186
55032.784,0.0004258
55035.831,0.00046177
55038.849,0.00049129
55041.830,0.00048766
55044.832,0.00038682
55047.832,0.00031384
55050.835,0.00025816
55053.834,0.00021428
55056.823,0.0001789
55059.825,0.00015036
55062.824,0.00012717
55065.824,0.0001083
55069.170,9.134E-05
55072.173,7.8989E-05
55075.154,6.8669E-05
55078.151,6.0257E-05
55081.142,5.3357E-05
55084.180,4.7547E-05
55087.165,4.2802E-05
55090.166,3.8937E-05
55093.156,3.5716E-05
55096.150,3.304E-05
55099.156,3.0909E-05
55102.151,2.9138E-05
55105.153,2.7601E-05
55108.155,2.6425E-05
55111.153,2.5495E-05
55114.151,2.4665E-05
55117.159,2.412E-05
55120.170,0.0001295
55123.154,0.00022429
55126.150,0.00029854
55129.152,0.00035786
55132.173,0.00040612
55135.135,0.00044561
55138.152,0.00047803
55141.148,0.00050468
55144.150,0.00042328
55147.153,0.00034083
55150.128,0.00027901
55153.127,0.00023086
55156.160,0.00019226
55159.163,0.00016116
55162.160,0.00013589
55165.181,0.0001154
55168.151,9.8699E-05
55171.154,8.5022E-05
55174.150,7.3724E-05
55177.152,6.4383E-05
55180.124,5.6727E-05
55183.134,5.0359E-05
55186.153,4.5119E-05
55189.147,4.082E-05
55192.153,3.7302E-05
55195.152,3.4353E-05
55198.152,3.1925E-05
55201.128,3.0005E-05
55204.126,2.8345E-05
55207.129,2.6982E-05
55210.124,2.5929E-05
55213.161,2.5037E-05
55216.101,2.4826E-05
55219.124,0.00014088
55222.124,0.00023319
55225.128,0.00030559
55228.123,0.00036354
55231.133,0.00041076
55234.124,0.00044944
55237.123,0.00048118
55240.125,0.00050726
55243.121,0.00050553
55246.126,0.00040017
55249.130,0.00032439
55252.127,0.00026662
55255.129,0.00022121
55258.123,0.0001847
55261.128,0.00015514
55264.124,0.00013107
55267.148,0.00011153
55270.123,9.5577E-05
55273.126,8.2495E-05
55276.123,7.1667E-05
55279.134,6.2685E-05
55282.134,5.5352E-05
55285.123,4.9281E-05
55288.126,4.4202E-05
55291.121,4.0114E-05
55294.128,3.667E-05
55297.125,3.3845E-05
55300.125,3.1578E-05
55303.132,2.9683E-05
55306.123,2.806E-05
55309.129,2.6846E-05
55312.127,2.5805E-05
55315.133,2.4901E-05
55318.131,2.4195E-05
55321.162,0.00011171
55324.447,0.00022011
55327.420,0.00029523
55330.433,0.00035523
55333.437,0.00040392
55336.437,0.00044383
55339.435,0.00047653
55342.439,0.00050344
55345.436,0.00042876
55348.428,0.00034491
55351.425,0.00028208
55354.418,0.00023327
55357.448,0.00019428
55360.447,0.00016275
55363.442,0.00013719
55366.465,0.00011646
55369.443,9.9553E-05
55372.484,8.574E-05
55375.827,7.3141E-05
55378.812,6.3974E-05
55381.833,5.638E-05
55385.097,4.9393E-05
55388.124,4.4351E-05
55391.102,4.0163E-05
55394.124,3.6719E-05
55397.123,3.3895E-05
55400.125,3.1578E-05
55403.097,2.967E-05
55406.125,2.8072E-05
55409.095,2.6784E-05
55412.097,2.5805E-05
55415.103,2.4888E-05
55418.099,2.4182E-05
55421.097,8.2296E-05
55424.103,0.00018816
55427.101,0.00027022
55430.097,0.00033504
55433.098,0.00038747
55436.096,0.00043031
55439.101,0.0004655
55442.176,0.00049437
55445.100,0.0004661
55448.097,0.00037174
55451.097,0.00030253
55454.102,0.00024927
55457.107,0.00020713
55460.098,0.00017317
55463.106,0.00014569
55466.105,0.00012331
55469.111,0.00010519
55472.097,9.0312E-05
55475.089,7.8084E-05
55478.082,6.8012E-05
55481.079,5.9749E-05
55484.122,5.2849E-05
55487.079,4.7138E-05
55490.100,4.2505E-05
55493.095,3.8652E-05
55496.102,3.5456E-05
55499.114,3.2879E-05
55502.176,3.0773E-05
55505.094,2.8952E-05
55508.099,2.749E-05
55511.083,2.635E-05
55514.100,2.5396E-05
55517.097,2.4579E-05
55520.089,9.5663E-05
55523.083,0.00019824
55526.082,0.00027817
55529.107,0.00034145
55532.074,0.0003927
55535.397,0.0004388
55538.418,0.00047243
55541.414,0.00050006
55544.412,0.00052269
55547.413,0.00042495
55550.412,0.00034276
55553.414,0.00028081
55556.414,0.00023246
55559.392,0.00019379
55562.412,0.00016252
55565.408,0.00013704
55568.452,0.00011643
55571.412,9.9603E-05
55574.415,8.5765E-05
55577.416,7.4331E-05
55580.412,6.499E-05
55583.389,5.7197E-05
55586.418,5.0743E-05
55589.414,4.5503E-05
55592.412,4.1167E-05
55595.417,3.7512E-05
55598.400,3.4564E-05
55601.411,3.2123E-05
55604.409,3.0116E-05
55607.387,2.8469E-05
55610.385,2.7168E-05
55613.395,2.6078E-05
55616.386,2.5087E-05
55619.409,2.438E-05
55622.720,9.0076E-05
55625.719,0.00019405
55628.720,0.00027486
55631.727,0.00033879
55634.722,0.00039051
55637.720,0.00043284
55640.721,0.00046753
55643.735,0.00049606
55646.723,0.00046642
55649.728,0.00037206
55652.722,0.00030282
55655.726,0.00024949
55658.717,0.00020739
55661.712,0.00017339
55664.712,0.00014581
55667.735,0.00012348
55670.813,0.00010534
55673.731,9.046E-05
55676.728,7.8171E-05
55679.735,6.8124E-05
55683.071,5.8981E-05
55686.073,5.2192E-05
55689.044,4.6704E-05
55692.072,4.2133E-05
55695.047,3.8305E-05
55698.077,3.5196E-05
55701.073,3.2693E-05
55704.071,3.0575E-05
55707.046,2.8766E-05
55710.046,2.744E-05
55713.072,2.6263E-05
55716.073,2.526E-05
55719.054,2.4529E-05
55722.071,2.6202E-05
55725.046,0.00014846
55728.045,0.00023908
55731.047,0.00031026
55734.042,0.00036734
55737.045,0.00041387
55740.047,0.00045198
55743.052,0.00048325
55746.045,0.00050898
55749.044,0.00049191
55752.050,0.00039089
55755.046,0.00031734
55758.045,0.00026111
55761.045,0.0002169
55764.050,0.00018117
55767.049,0.0001522
55770.047,0.00012877
55773.073,0.00010967
55776.044,9.4028E-05
55779.047,8.1181E-05
55782.050,7.0626E-05
55785.054,6.1868E-05
55788.057,5.4645E-05
55791.056,4.8699E-05
55794.054,4.3756E-05
55797.054,3.968E-05
55800.060,3.6323E-05
55803.082,3.3635E-05
55806.057,3.1306E-05
55809.054,2.9509E-05
55812.058,2.7985E-05
55815.088,2.6672E-05
55818.371,2.557E-05
55821.370,2.4777E-05
55824.362,2.4294E-05
55827.366,0.0001323
55830.359,0.00022651
55833.350,0.00030028
55836.358,0.00035924
55839.381,0.00040726
55842.376,0.00044654
55845.361,0.00047881
55848.360,0.0005053
55851.366,0.0005192
55854.362,0.00040926
55857.361,0.00033115
55860.360,0.00027188
55863.367,0.00022544
55866.364,0.00018806
55869.360,0.00015787
55872.362,0.00013334
55875.390,0.00011338
55878.360,9.7088E-05
55881.340,8.3795E-05
55884.358,7.2757E-05
55887.346,6.3565E-05
55890.365,5.6045E-05
55893.362,4.9863E-05
55896.359,4.4673E-05
55899.360,4.051E-05
55902.364,3.7004E-05
55905.361,3.4167E-05
55908.360,3.1764E-05
55911.367,2.9869E-05
55914.363,2.8258E-05
55917.361,2.692E-05
55920.362,2.5917E-05
55923.671,2.4926E-05
55926.677,2.4232E-05
55929.700,0.00011532
55932.672,0.00021334
55935.679,0.00028991
55938.698,0.00035093
55941.671,0.00040043
55944.699,0.00044098
55947.677,0.00047417
55950.699,0.00050153
55953.673,0.00044305
55956.672,0.00035532
55959.678,0.00029009
55962.673,0.00023958
55965.680,0.00019939
55968.674,0.0001669
55971.672,0.00014062
55974.697,0.00011924
55977.700,0.00010186
55980.701,8.7611E-05
55983.678,7.5892E-05
55986.674,6.6167E-05
55989.672,5.8164E-05
55992.672,5.1635E-05
55995.647,4.6122E-05
55998.676,4.1675E-05
56001.685,3.7995E-05
56004.667,3.4948E-05
56007.675,3.2371E-05
56010.667,3.0376E-05
56013.675,2.8704E-05
56016.674,2.7279E-05
56019.672,2.6177E-05
56022.673,2.5235E-05
56025.655,2.4455E-05
56028.682,4.2827E-05
56031.747,0.00015969
56034.703,0.00024781
56037.680,0.00031723
56040.681,0.00037294
56044.027,0.00042298
56047.001,0.00045945
56050.070,0.00048943
56052.979,0.00051397
56055.988,0.00046782
56058.993,0.00037392
56062.017,0.00030459
56065.046,0.0002512
56068.674,0.00020066
56071.678,0.00016805
56074.673,0.00014159
56077.683,0.00012011
56080.701,0.00010263
56083.672,8.8206E-05
56086.674,7.6412E-05
56089.669,6.6662E-05
56092.675,5.8622E-05
56095.664,5.1932E-05
56098.677,4.6444E-05
56101.672,4.191E-05
56104.677,3.8169E-05
56107.677,3.5096E-05
56110.673,3.2594E-05
56113.650,3.0525E-05
56116.674,2.8754E-05
56119.653,2.7403E-05
56122.671,2.6276E-05
56125.649,2.5272E-05
56128.645,2.4517E-05
56131.679,5.2329E-05
56134.998,0.00017704
56137.994,0.00026151
56141.001,0.00032808
56143.994,0.00038181
56146.994,0.00042572
56149.994,0.00046168
56152.993,0.00049123
56155.992,0.00048814
56158.997,0.0003872
56162.077,0.0003142
56165.016,0.00025837
56168.306,0.00021022
56171.308,0.00017566
56174.334,0.00014767
56177.307,0.00012499
56180.338,0.00010655
56183.315,9.1464E-05
56186.312,7.8989E-05
56189.309,6.8805E-05
56192.310,6.0418E-05
56195.310,5.3369E-05
56198.326,4.7634E-05
56201.317,4.2889E-05
56204.310,3.8962E-05
56207.292,3.5728E-05
56210.308,3.3102E-05
56213.310,3.0897E-05
56216.305,2.91E-05
56219.308,2.7651E-05
56222.648,2.6363E-05
56225.650,2.5359E-05
56228.646,2.4554E-05
56231.665,2.4504E-05
56234.995,0.00015248
56237.970,0.00024222
56240.995,0.00031273
56243.968,0.00036932
56246.975,0.00041551
56249.969,0.00045332
56252.969,0.00048433
56255.967,0.00050987
56258.972,0.00040913
56261.971,0.0003306
56264.994,0.00027107
56268.309,0.00022006
56271.300,0.00018363
56274.308,0.00015412
56277.311,0.0001302
56280.305,0.00011083
56283.308,9.4982E-05
56286.311,8.19E-05
56289.310,7.1159E-05
56292.308,6.2301E-05
56295.287,5.498E-05
56298.311,4.8934E-05
56301.649,4.3483E-05
56304.626,3.9395E-05
56307.622,3.6112E-05
56310.620,3.3449E-05
56313.628,3.1206E-05
56316.620,2.9361E-05
56319.625,2.7862E-05
56322.624,2.666E-05
56325.618,2.557E-05
56328.619,2.4752E-05
56331.640,2.4182E-05
56334.972,0.00012652
56337.967,0.00022196
56340.969,0.00029675
56343.978,0.00035639
56346.967,0.00040488
56349.969,0.00044462
56352.964,0.0004772
56355.970,0.000504
56358.974,0.00051987
56361.940,0.00040969
56364.967,0.00033144
56368.294,0.00026631
56371.280,0.00022102
56374.279,0.00018451
56377.280,0.00015494
56380.278,0.00013098
56383.314,0.00011152
56386.282,9.5502E-05
56389.281,8.2445E-05
56392.305,7.1655E-05
56395.285,6.2673E-05
56398.300,5.5302E-05
56401.624,4.8674E-05
56404.623,4.3694E-05
56407.622,3.9643E-05
56410.620,3.6335E-05
56413.619,3.361E-05
56416.626,3.1256E-05
56419.622,2.9472E-05
56422.620,2.7973E-05
56425.595,2.666E-05
56428.633,2.5669E-05
56431.627,2.4851E-05
56435.282,2.5025E-05
56438.280,0.00014535
56441.287,0.00023669
56444.278,0.00030836
56447.257,0.00036578
56450.281,0.00041257
56453.276,0.00045091
56456.278,0.00048241
56459.281,0.00050825
56462.278,0.0004161
56465.300,0.00033568
56468.281,0.000275
56471.261,0.00022775
56474.255,0.00018982
56477.278,0.00015909
56480.284,0.00013432
56483.281,0.00011413
56486.258,9.7658E-05
56489.279,8.4179E-05
56492.278,7.3067E-05
56495.288,6.3825E-05
56498.284,5.6243E-05
56501.594,4.938E-05
56504.597,4.4326E-05
56507.596,4.0139E-05
56510.594,3.6732E-05
56513.548,3.3932E-05
56516.599,3.1553E-05
56519.599,2.9683E-05
56522.944,2.7998E-05
56525.942,2.6685E-05
56528.941,2.5681E-05
56531.944,2.4876E-05
56534.921,2.4145E-05
56537.968,0.00010627
56540.943,0.00020634
56543.944,0.00028448
56546.941,0.00034649
56549.941,0.00039681
56552.947,0.00043803
56555.942,0.00047179
56558.917,0.00049955
56561.946,0.00052231
56564.964,0.00042749
56567.941,0.00034462
56570.943,0.00028225
56573.915,0.00023366
56576.917,0.00019468
56579.916,0.00016325
56582.927,0.0001377
56585.941,0.00011692
56588.946,0.00010002
56591.916,8.6149E-05
56594.941,7.4653E-05
56597.913,6.52E-05
56600.916,5.7433E-05
56603.915,5.0978E-05
56606.916,4.5614E-05
56609.943,4.1303E-05
56612.918,3.7686E-05
56615.914,3.465E-05
56618.944,3.2247E-05
56621.914,3.0228E-05
56624.917,2.8531E-05
56627.920,2.7193E-05
56630.918,2.6127E-05
56633.940,2.5161E-05
56636.911,2.4393E-05
56639.917,7.4231E-05
56642.917,0.00018218
56645.916,0.00026555
56648.897,0.00033132
56651.915,0.00038447
56654.918,0.00042787
56657.918,0.00046348
56660.917,0.00049266
56663.922,0.00051672
56666.918,0.00045451
56669.914,0.00036439
56672.923,0.00029733
56675.867,0.00024549
56678.915,0.00020433
56681.881,0.00017106
56684.912,0.00014403
56687.938,0.00012205
56690.939,0.00010426
56693.910,8.9618E-05
56696.914,7.7552E-05
56699.913,6.7579E-05
56702.893,5.9415E-05
56705.911,5.2564E-05
56708.909,4.7014E-05
56711.909,4.2406E-05
56714.911,3.8565E-05
56717.910,3.5419E-05
56720.918,3.2854E-05
56723.912,3.0711E-05
56726.890,2.8939E-05
56729.911,2.7552E-05
56732.883,2.6375E-05
56735.943,2.5372E-05
56738.886,2.4603E-05
56741.909,3.8169E-05
56744.912,0.00015647
56747.883,0.0002453
56750.888,0.0003152
56753.884,0.00037133
56756.886,0.00041714
56759.883,0.00045467
56762.883,0.00048547
56765.882,0.00051079
56768.886,0.00040518
56771.884,0.00032764
56774.895,0.0002688
56777.886,0.00022276
56780.884,0.00018588
56783.927,0.00015592
56786.886,0.00013166
56789.909,0.00011205
56792.883,9.5911E-05
56795.886,8.2693E-05
56798.877,7.1865E-05
56801.883,6.2871E-05
56804.885,5.5463E-05
56807.884,4.9294E-05
56810.883,4.4326E-05
56813.883,4.0114E-05
56816.893,3.667E-05
56819.883,3.3932E-05
56823.205,3.1405E-05
56826.195,2.9472E-05
56829.222,2.7936E-05
56832.211,2.6722E-05
56835.221,2.5669E-05
56838.224,2.4826E-05
56841.221,2.417E-05
56844.224,0.00010603
56847.205,0.00020618
56850.196,0.00028433
56853.224,0.00034638
56856.195,0.00039671
56859.200,0.00043792
56862.198,0.00047173
56865.182,0.00049948
56868.197,0.00052223
56871.205,0.00042723
56874.195,0.00034446
56877.222,0.00028205
56880.200,0.00023352
56883.195,0.00019465
56886.195,0.00016311
56889.195,0.0001376
56892.223,0.00011692
56895.206,9.9962E-05
56898.203,8.61E-05
56901.195,7.469E-05
56904.195,6.5213E-05
56907.195,5.7396E-05
56910.197,5.0978E-05
56913.196,4.5664E-05
56916.197,4.1241E-05
56919.205,3.7636E-05
56922.195,3.4712E-05
56925.197,3.221E-05
56928.199,3.0178E-05
56931.216,2.858E-05
56934.228,2.7193E-05
56937.202,2.6053E-05
56940.200,2.521E-05
56943.210,2.4455E-05
56946.177,7.3872E-05
56949.195,0.00018192
56952.200,0.00026532
56955.199,0.00033115
56958.196,0.00038428
56961.195,0.00042778
56964.198,0.00046338
56967.178,0.00049261
56970.195,0.00048176
56973.174,0.00038283
56976.200,0.00031081
56979.196,0.00025583
56982.171,0.00021247
56985.195,0.00017744
56988.189,0.00014912
56991.184,0.00012623
56994.205,0.00010757
56997.195,9.2244E-05
57000.196,7.972E-05
57003.208,6.9363E-05
57006.174,6.0827E-05
57009.174,5.3766E-05
57012.171,4.7993E-05
57015.190,4.3124E-05
57018.183,3.9197E-05
57021.179,3.5951E-05
57024.175,3.3251E-05
57027.173,3.0996E-05
57030.173,2.9286E-05
57033.169,2.7812E-05
57036.174,2.6511E-05
57039.179,2.5557E-05
57042.171,2.4777E-05
57045.170,2.412E-05
57048.129,0.00012318
57051.175,0.0002194
57054.169,0.0002947
57057.173,0.00035471
57060.171,0.00040353
57063.177,0.00044349
57066.162,0.00047632
57069.172,0.00050328
57072.174,0.00043
57075.172,0.00034577
57078.173,0.00028275
57081.171,0.00023388
57084.170,0.00019471
57087.179,0.00016309
57090.171,0.00013751
57093.195,0.00011677
57096.170,9.9776E-05
57099.176,8.5914E-05
57102.178,7.4504E-05
57105.173,6.5039E-05
57108.176,5.721E-05
57111.177,5.083E-05
57114.170,4.5503E-05
57117.171,4.108E-05
57120.172,3.7537E-05
57123.512,3.4266E-05
57126.513,3.1838E-05
57129.486,2.9943E-05
57132.511,2.8357E-05
57135.489,2.6957E-05
57138.484,2.5904E-05
57141.510,2.5099E-05
57144.485,2.4331E-05
57147.509,6.722E-05
57150.489,0.00017707
57153.513,0.00026153
57156.484,0.00032806
57159.494,0.00038177
57162.465,0.00042568
57165.486,0.00046168
57168.488,0.00049124
57171.486,0.00051551
57174.484,0.00046297
57177.486,0.00037045
